"","ShipName","ShipAddress","ShipCity","ShipPostalCode","ShipCountry","CustomerID","CustomerName","Address","City","Country","Salesperson","OrderID","OrderDate","RequiredDate","ShipperName","ProductID","ProductName","UnitPrice","Quantity","Discount","ExtendedPrice","Freight","total_sales"
"1894","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","05454-876","Brazil","HANAR","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","Brazil","Nancy Davolio",10981,1998-03-27,1998-04-24,"United Package",38,"Côte de Blaye",263.5,60,0,15810,193.37,15810
"1895","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","T2F 8M4","Canada","BOTTM","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","Canada","Andrew Fuller",10982,1998-03-27,1998-04-24,"Speedy Express",7,"Uncle Bob's Organic Dried Pears",30,20,0,600,14.01,600
"1896","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","T2F 8M4","Canada","BOTTM","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","Canada","Andrew Fuller",10982,1998-03-27,1998-04-24,"Speedy Express",43,"Ipoh Coffee",46,9,0,414,14.01,414
"1897","Save-a-lot Markets","187 Suffolk Ln.","Boise","83720","USA","SAVEA","Save-a-lot Markets","187 Suffolk Ln.","Boise","USA","Andrew Fuller",10983,1998-03-27,1998-04-24,"United Package",13,"Konbu",6,84,0.150000005960464,428.4,657.54,504
"1898","Save-a-lot Markets","187 Suffolk Ln.","Boise","83720","USA","SAVEA","Save-a-lot Markets","187 Suffolk Ln.","Boise","USA","Andrew Fuller",10983,1998-03-27,1998-04-24,"United Package",57,"Ravioli Angelo",19.5,15,0,292.5,657.54,292.5
"1899","Save-a-lot Markets","187 Suffolk Ln.","Boise","83720","USA","SAVEA","Save-a-lot Markets","187 Suffolk Ln.","Boise","USA","Nancy Davolio",10984,1998-03-30,1998-04-27,"Federal Shipping",16,"Pavlova",17.45,55,0,959.75,211.22,959.75
"1900","Save-a-lot Markets","187 Suffolk Ln.","Boise","83720","USA","SAVEA","Save-a-lot Markets","187 Suffolk Ln.","Boise","USA","Nancy Davolio",10984,1998-03-30,1998-04-27,"Federal Shipping",24,"Guaraná Fantástica",4.5,20,0,90,211.22,90
"1901","Save-a-lot Markets","187 Suffolk Ln.","Boise","83720","USA","SAVEA","Save-a-lot Markets","187 Suffolk Ln.","Boise","USA","Nancy Davolio",10984,1998-03-30,1998-04-27,"Federal Shipping",36,"Inlagd Sill",19,40,0,760,211.22,760
"1902","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork",NA,"Ireland","HUNGO","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Ireland","Andrew Fuller",10985,1998-03-30,1998-04-27,"Speedy Express",16,"Pavlova",17.45,36,0.100000001490116,565.38,91.51,628.2
"1903","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork",NA,"Ireland","HUNGO","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Ireland","Andrew Fuller",10985,1998-03-30,1998-04-27,"Speedy Express",18,"Carnarvon Tigers",62.5,8,0.100000001490116,450,91.51,500
"1904","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork",NA,"Ireland","HUNGO","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Ireland","Andrew Fuller",10985,1998-03-30,1998-04-27,"Speedy Express",32,"Mascarpone Fabioli",32,35,0.100000001490116,1008,91.51,1120
"1905","Océano Atlántico Ltda.","Ing. Gustavo Moncada 8585 Piso 20-A","Buenos Aires","1010","Argentina","OCEAN","Océano Atlántico Ltda.","Ing. Gustavo Moncada 8585 Piso 20-A","Buenos Aires","Argentina","Laura Callahan",10986,1998-03-30,1998-04-27,"United Package",11,"Queso Cabrales",21,30,0,630,217.86,630
"1906","Océano Atlántico Ltda.","Ing. Gustavo Moncada 8585 Piso 20-A","Buenos Aires","1010","Argentina","OCEAN","Océano Atlántico Ltda.","Ing. Gustavo Moncada 8585 Piso 20-A","Buenos Aires","Argentina","Laura Callahan",10986,1998-03-30,1998-04-27,"United Package",20,"Sir Rodney's Marmalade",81,15,0,1215,217.86,1215
"1907","Océano Atlántico Ltda.","Ing. Gustavo Moncada 8585 Piso 20-A","Buenos Aires","1010","Argentina","OCEAN","Océano Atlántico Ltda.","Ing. Gustavo Moncada 8585 Piso 20-A","Buenos Aires","Argentina","Laura Callahan",10986,1998-03-30,1998-04-27,"United Package",76,"Lakkalikööri",18,10,0,180,217.86,180
"1908","Océano Atlántico Ltda.","Ing. Gustavo Moncada 8585 Piso 20-A","Buenos Aires","1010","Argentina","OCEAN","Océano Atlántico Ltda.","Ing. Gustavo Moncada 8585 Piso 20-A","Buenos Aires","Argentina","Laura Callahan",10986,1998-03-30,1998-04-27,"United Package",77,"Original Frankfurter grüne Soße",13,15,0,195,217.86,195
"1909","Eastern Connection","35 King George","London","WX3 6FW","UK","EASTC","Eastern Connection","35 King George","London","UK","Laura Callahan",10987,1998-03-31,1998-04-28,"Speedy Express",7,"Uncle Bob's Organic Dried Pears",30,60,0,1800,185.48,1800
"1910","Eastern Connection","35 King George","London","WX3 6FW","UK","EASTC","Eastern Connection","35 King George","London","UK","Laura Callahan",10987,1998-03-31,1998-04-28,"Speedy Express",43,"Ipoh Coffee",46,6,0,276,185.48,276
"1911","Eastern Connection","35 King George","London","WX3 6FW","UK","EASTC","Eastern Connection","35 King George","London","UK","Laura Callahan",10987,1998-03-31,1998-04-28,"Speedy Express",72,"Mozzarella di Giovanni",34.8,20,0,696,185.48,696
"1912","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","87110","USA","RATTC","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","USA","Janet Leverling",10988,1998-03-31,1998-04-28,"United Package",7,"Uncle Bob's Organic Dried Pears",30,60,0,1800,61.14,1800
"1913","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","87110","USA","RATTC","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","USA","Janet Leverling",10988,1998-03-31,1998-04-28,"United Package",62,"Tarte au sucre",49.3,40,0.100000001490116,1774.8,61.14,1972
"1914","Que Delícia","Rua da Panificadora, 12","Rio de Janeiro","02389-673","Brazil","QUEDE","Que Delícia","Rua da Panificadora, 12","Rio de Janeiro","Brazil","Andrew Fuller",10989,1998-03-31,1998-04-28,"Speedy Express",6,"Grandma's Boysenberry Spread",25,40,0,1000,34.76,1000
"1915","Que Delícia","Rua da Panificadora, 12","Rio de Janeiro","02389-673","Brazil","QUEDE","Que Delícia","Rua da Panificadora, 12","Rio de Janeiro","Brazil","Andrew Fuller",10989,1998-03-31,1998-04-28,"Speedy Express",11,"Queso Cabrales",21,15,0,315,34.76,315
"1916","Que Delícia","Rua da Panificadora, 12","Rio de Janeiro","02389-673","Brazil","QUEDE","Que Delícia","Rua da Panificadora, 12","Rio de Janeiro","Brazil","Andrew Fuller",10989,1998-03-31,1998-04-28,"Speedy Express",41,"Jack's New England Clam Chowder",9.65,4,0,38.6,34.76,38.6
"1917","Ernst Handel","Kirchgasse 6","Graz","8010","Austria","ERNSH","Ernst Handel","Kirchgasse 6","Graz","Austria","Andrew Fuller",10990,1998-04-01,1998-05-13,"Federal Shipping",21,"Sir Rodney's Scones",10,65,0,650,117.61,650
"1918","Ernst Handel","Kirchgasse 6","Graz","8010","Austria","ERNSH","Ernst Handel","Kirchgasse 6","Graz","Austria","Andrew Fuller",10990,1998-04-01,1998-05-13,"Federal Shipping",34,"Sasquatch Ale",14,60,0.150000005960464,714,117.61,840
"1919","Ernst Handel","Kirchgasse 6","Graz","8010","Austria","ERNSH","Ernst Handel","Kirchgasse 6","Graz","Austria","Andrew Fuller",10990,1998-04-01,1998-05-13,"Federal Shipping",55,"Pâté chinois",24,65,0.150000005960464,1326,117.61,1560
"1920","Ernst Handel","Kirchgasse 6","Graz","8010","Austria","ERNSH","Ernst Handel","Kirchgasse 6","Graz","Austria","Andrew Fuller",10990,1998-04-01,1998-05-13,"Federal Shipping",61,"Sirop d'érable",28.5,66,0.150000005960464,1598.85,117.61,1881
"1921","QUICK-Stop","Taucherstraße 10","Cunewalde","01307","Germany","QUICK","QUICK-Stop","Taucherstraße 10","Cunewalde","Germany","Nancy Davolio",10991,1998-04-01,1998-04-29,"Speedy Express",2,"Chang",19,50,0.200000002980232,760,38.51,950
"1922","QUICK-Stop","Taucherstraße 10","Cunewalde","01307","Germany","QUICK","QUICK-Stop","Taucherstraße 10","Cunewalde","Germany","Nancy Davolio",10991,1998-04-01,1998-04-29,"Speedy Express",70,"Outback Lager",15,20,0.200000002980232,240,38.51,300
"1923","QUICK-Stop","Taucherstraße 10","Cunewalde","01307","Germany","QUICK","QUICK-Stop","Taucherstraße 10","Cunewalde","Germany","Nancy Davolio",10991,1998-04-01,1998-04-29,"Speedy Express",76,"Lakkalikööri",18,90,0.200000002980232,1296,38.51,1620
"1924","The Big Cheese","89 Jefferson Way Suite 2","Portland","97201","USA","THEBI","The Big Cheese","89 Jefferson Way Suite 2","Portland","USA","Nancy Davolio",10992,1998-04-01,1998-04-29,"Federal Shipping",72,"Mozzarella di Giovanni",34.8,2,0,69.6,4.27,69.6
"1925","Folk och fä HB","Åkergatan 24","Bräcke","S-844 67","Sweden","FOLKO","Folk och fä HB","Åkergatan 24","Bräcke","Sweden","Robert King",10993,1998-04-01,1998-04-29,"Federal Shipping",29,"Thüringer Rostbratwurst",123.79,50,0.25,4642.12,8.81,6189.5
"1926","Folk och fä HB","Åkergatan 24","Bräcke","S-844 67","Sweden","FOLKO","Folk och fä HB","Åkergatan 24","Bräcke","Sweden","Robert King",10993,1998-04-01,1998-04-29,"Federal Shipping",41,"Jack's New England Clam Chowder",9.65,35,0.25,253.31,8.81,337.75
"1927","Vaffeljernet","Smagsloget 45","Århus","8200","Denmark","VAFFE","Vaffeljernet","Smagsloget 45","Århus","Denmark","Andrew Fuller",10994,1998-04-02,1998-04-16,"Federal Shipping",59,"Raclette Courdavault",55,18,0.0500000007450581,940.5,65.53,990
"1928","Pericles Comidas clásicas","Calle Dr. Jorge Cash 321","México D.F.","05033","Mexico","PERIC","Pericles Comidas clásicas","Calle Dr. Jorge Cash 321","México D.F.","Mexico","Nancy Davolio",10995,1998-04-02,1998-04-30,"Federal Shipping",51,"Manjimup Dried Apples",53,20,0,1060,46,1060
"1929","Pericles Comidas clásicas","Calle Dr. Jorge Cash 321","México D.F.","05033","Mexico","PERIC","Pericles Comidas clásicas","Calle Dr. Jorge Cash 321","México D.F.","Mexico","Nancy Davolio",10995,1998-04-02,1998-04-30,"Federal Shipping",60,"Camembert Pierrot",34,4,0,136,46,136
"1930","QUICK-Stop","Taucherstraße 10","Cunewalde","01307","Germany","QUICK","QUICK-Stop","Taucherstraße 10","Cunewalde","Germany","Margaret Peacock",10996,1998-04-02,1998-04-30,"United Package",42,"Singaporean Hokkien Fried Mee",14,40,0,560,1.12,560
"1931","LILA-Supermercado","Carrera 52 con Ave. Bolívar #65-98 Llano Largo","Barquisimeto","3508","Venezuela","LILAS","LILA-Supermercado","Carrera 52 con Ave. Bolívar #65-98 Llano Largo","Barquisimeto","Venezuela","Laura Callahan",10997,1998-04-03,1998-05-15,"United Package",32,"Mascarpone Fabioli",32,50,0,1600,73.91,1600
"1932","LILA-Supermercado","Carrera 52 con Ave. Bolívar #65-98 Llano Largo","Barquisimeto","3508","Venezuela","LILAS","LILA-Supermercado","Carrera 52 con Ave. Bolívar #65-98 Llano Largo","Barquisimeto","Venezuela","Laura Callahan",10997,1998-04-03,1998-05-15,"United Package",46,"Spegesild",12,20,0.25,180,73.91,240
"1933","LILA-Supermercado","Carrera 52 con Ave. Bolívar #65-98 Llano Largo","Barquisimeto","3508","Venezuela","LILAS","LILA-Supermercado","Carrera 52 con Ave. Bolívar #65-98 Llano Largo","Barquisimeto","Venezuela","Laura Callahan",10997,1998-04-03,1998-05-15,"United Package",52,"Filo Mix",7,20,0.25,105,73.91,140
"1934","Wolski Zajazd","ul. Filtrowa 68","Warszawa","01-012","Poland","WOLZA","Wolski  Zajazd","ul. Filtrowa 68","Warszawa","Poland","Laura Callahan",10998,1998-04-03,1998-04-17,"United Package",24,"Guaraná Fantástica",4.5,12,0,54,20.31,54
"1935","Wolski Zajazd","ul. Filtrowa 68","Warszawa","01-012","Poland","WOLZA","Wolski  Zajazd","ul. Filtrowa 68","Warszawa","Poland","Laura Callahan",10998,1998-04-03,1998-04-17,"United Package",61,"Sirop d'érable",28.5,7,0,199.5,20.31,199.5
"1936","Wolski Zajazd","ul. Filtrowa 68","Warszawa","01-012","Poland","WOLZA","Wolski  Zajazd","ul. Filtrowa 68","Warszawa","Poland","Laura Callahan",10998,1998-04-03,1998-04-17,"United Package",74,"Longlife Tofu",10,20,0,200,20.31,200
"1937","Wolski Zajazd","ul. Filtrowa 68","Warszawa","01-012","Poland","WOLZA","Wolski  Zajazd","ul. Filtrowa 68","Warszawa","Poland","Laura Callahan",10998,1998-04-03,1998-04-17,"United Package",75,"Rhönbräu Klosterbier",7.75,30,0,232.5,20.31,232.5
"1938","Ottilies Käseladen","Mehrheimerstr. 369","Köln","50739","Germany","OTTIK","Ottilies Käseladen","Mehrheimerstr. 369","Köln","Germany","Michael Suyama",10999,1998-04-03,1998-05-01,"United Package",41,"Jack's New England Clam Chowder",9.65,20,0.0500000007450581,183.35,96.35,193
"1939","Ottilies Käseladen","Mehrheimerstr. 369","Köln","50739","Germany","OTTIK","Ottilies Käseladen","Mehrheimerstr. 369","Köln","Germany","Michael Suyama",10999,1998-04-03,1998-05-01,"United Package",51,"Manjimup Dried Apples",53,15,0.0500000007450581,755.25,96.35,795
"1940","Ottilies Käseladen","Mehrheimerstr. 369","Köln","50739","Germany","OTTIK","Ottilies Käseladen","Mehrheimerstr. 369","Köln","Germany","Michael Suyama",10999,1998-04-03,1998-05-01,"United Package",77,"Original Frankfurter grüne Soße",13,21,0.0500000007450581,259.35,96.35,273
"1941","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","87110","USA","RATTC","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","USA","Andrew Fuller",11000,1998-04-06,1998-05-04,"Federal Shipping",4,"Chef Anton's Cajun Seasoning",22,25,0.25,412.5,55.12,550
"1942","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","87110","USA","RATTC","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","USA","Andrew Fuller",11000,1998-04-06,1998-05-04,"Federal Shipping",24,"Guaraná Fantástica",4.5,30,0.25,101.25,55.12,135
"1943","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","87110","USA","RATTC","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","USA","Andrew Fuller",11000,1998-04-06,1998-05-04,"Federal Shipping",77,"Original Frankfurter grüne Soße",13,30,0,390,55.12,390
"1944","Folk och fä HB","Åkergatan 24","Bräcke","S-844 67","Sweden","FOLKO","Folk och fä HB","Åkergatan 24","Bräcke","Sweden","Andrew Fuller",11001,1998-04-06,1998-05-04,"United Package",7,"Uncle Bob's Organic Dried Pears",30,60,0,1800,197.3,1800
"1945","Folk och fä HB","Åkergatan 24","Bräcke","S-844 67","Sweden","FOLKO","Folk och fä HB","Åkergatan 24","Bräcke","Sweden","Andrew Fuller",11001,1998-04-06,1998-05-04,"United Package",22,"Gustaf's Knäckebröd",21,25,0,525,197.3,525
"1946","Folk och fä HB","Åkergatan 24","Bräcke","S-844 67","Sweden","FOLKO","Folk och fä HB","Åkergatan 24","Bräcke","Sweden","Andrew Fuller",11001,1998-04-06,1998-05-04,"United Package",46,"Spegesild",12,25,0,300,197.3,300
"1947","Folk och fä HB","Åkergatan 24","Bräcke","S-844 67","Sweden","FOLKO","Folk och fä HB","Åkergatan 24","Bräcke","Sweden","Andrew Fuller",11001,1998-04-06,1998-05-04,"United Package",55,"Pâté chinois",24,6,0,144,197.3,144
"1948","Save-a-lot Markets","187 Suffolk Ln.","Boise","83720","USA","SAVEA","Save-a-lot Markets","187 Suffolk Ln.","Boise","USA","Margaret Peacock",11002,1998-04-06,1998-05-04,"Speedy Express",13,"Konbu",6,56,0,336,141.16,336
"1949","Save-a-lot Markets","187 Suffolk Ln.","Boise","83720","USA","SAVEA","Save-a-lot Markets","187 Suffolk Ln.","Boise","USA","Margaret Peacock",11002,1998-04-06,1998-05-04,"Speedy Express",35,"Steeleye Stout",18,15,0.150000005960464,229.5,141.16,270
"1950","Save-a-lot Markets","187 Suffolk Ln.","Boise","83720","USA","SAVEA","Save-a-lot Markets","187 Suffolk Ln.","Boise","USA","Margaret Peacock",11002,1998-04-06,1998-05-04,"Speedy Express",42,"Singaporean Hokkien Fried Mee",14,24,0.150000005960464,285.6,141.16,336
"1951","Save-a-lot Markets","187 Suffolk Ln.","Boise","83720","USA","SAVEA","Save-a-lot Markets","187 Suffolk Ln.","Boise","USA","Margaret Peacock",11002,1998-04-06,1998-05-04,"Speedy Express",55,"Pâté chinois",24,40,0,960,141.16,960
"1952","The Cracker Box","55 Grizzly Peak Rd.","Butte","59801","USA","THECR","The Cracker Box","55 Grizzly Peak Rd.","Butte","USA","Janet Leverling",11003,1998-04-06,1998-05-04,"Federal Shipping",1,"Chai",18,4,0,72,14.91,72
"1953","The Cracker Box","55 Grizzly Peak Rd.","Butte","59801","USA","THECR","The Cracker Box","55 Grizzly Peak Rd.","Butte","USA","Janet Leverling",11003,1998-04-06,1998-05-04,"Federal Shipping",40,"Boston Crab Meat",18.4,10,0,184,14.91,184
"1954","The Cracker Box","55 Grizzly Peak Rd.","Butte","59801","USA","THECR","The Cracker Box","55 Grizzly Peak Rd.","Butte","USA","Janet Leverling",11003,1998-04-06,1998-05-04,"Federal Shipping",52,"Filo Mix",7,10,0,70,14.91,70
"1955","Maison Dewey","Rue Joseph-Bens 532","Bruxelles","B-1180","Belgium","MAISD","Maison Dewey","Rue Joseph-Bens 532","Bruxelles","Belgium","Janet Leverling",11004,1998-04-07,1998-05-05,"Speedy Express",26,"Gumbär Gummibärchen",31.23,6,0,187.38,44.84,187.38
"1956","Maison Dewey","Rue Joseph-Bens 532","Bruxelles","B-1180","Belgium","MAISD","Maison Dewey","Rue Joseph-Bens 532","Bruxelles","Belgium","Janet Leverling",11004,1998-04-07,1998-05-05,"Speedy Express",76,"Lakkalikööri",18,6,0,108,44.84,108
"1957","Wilman Kala","Keskuskatu 45","Helsinki","21240","Finland","WILMK","Wilman Kala","Keskuskatu 45","Helsinki","Finland","Andrew Fuller",11005,1998-04-07,1998-05-05,"Speedy Express",1,"Chai",18,2,0,36,0.75,36
"1958","Wilman Kala","Keskuskatu 45","Helsinki","21240","Finland","WILMK","Wilman Kala","Keskuskatu 45","Helsinki","Finland","Andrew Fuller",11005,1998-04-07,1998-05-05,"Speedy Express",59,"Raclette Courdavault",55,10,0,550,0.75,550
"1959","Great Lakes Food Market","2732 Baker Blvd.","Eugene","97403","USA","GREAL","Great Lakes Food Market","2732 Baker Blvd.","Eugene","USA","Janet Leverling",11006,1998-04-07,1998-05-05,"United Package",1,"Chai",18,8,0,144,25.19,144
"1960","Great Lakes Food Market","2732 Baker Blvd.","Eugene","97403","USA","GREAL","Great Lakes Food Market","2732 Baker Blvd.","Eugene","USA","Janet Leverling",11006,1998-04-07,1998-05-05,"United Package",29,"Thüringer Rostbratwurst",123.79,2,0.25,185.69,25.19,247.58
"1961","Princesa Isabel Vinhos","Estrada da saúde n. 58","Lisboa","1756","Portugal","PRINI","Princesa Isabel Vinhos","Estrada da saúde n. 58","Lisboa","Portugal","Laura Callahan",11007,1998-04-08,1998-05-06,"United Package",8,"Northwoods Cranberry Sauce",40,30,0,1200,202.24,1200
"1962","Princesa Isabel Vinhos","Estrada da saúde n. 58","Lisboa","1756","Portugal","PRINI","Princesa Isabel Vinhos","Estrada da saúde n. 58","Lisboa","Portugal","Laura Callahan",11007,1998-04-08,1998-05-06,"United Package",29,"Thüringer Rostbratwurst",123.79,10,0,1237.9,202.24,1237.9
"1963","Princesa Isabel Vinhos","Estrada da saúde n. 58","Lisboa","1756","Portugal","PRINI","Princesa Isabel Vinhos","Estrada da saúde n. 58","Lisboa","Portugal","Laura Callahan",11007,1998-04-08,1998-05-06,"United Package",42,"Singaporean Hokkien Fried Mee",14,14,0,196,202.24,196
"1964","Ernst Handel","Kirchgasse 6","Graz","8010","Austria","ERNSH","Ernst Handel","Kirchgasse 6","Graz","Austria","Robert King",11008,1998-04-08,1998-05-06,"Federal Shipping",28,"Rössle Sauerkraut",45.6,70,0.0500000007450581,3032.4,79.46,3192
"1965","Ernst Handel","Kirchgasse 6","Graz","8010","Austria","ERNSH","Ernst Handel","Kirchgasse 6","Graz","Austria","Robert King",11008,1998-04-08,1998-05-06,"Federal Shipping",34,"Sasquatch Ale",14,90,0.0500000007450581,1197,79.46,1260
"1966","Ernst Handel","Kirchgasse 6","Graz","8010","Austria","ERNSH","Ernst Handel","Kirchgasse 6","Graz","Austria","Robert King",11008,1998-04-08,1998-05-06,"Federal Shipping",71,"Flotemysost",21.5,21,0,451.5,79.46,451.5
"1967","Godos Cocina Típica","C/ Romero, 33","Sevilla","41101","Spain","GODOS","Godos Cocina Típica","C/ Romero, 33","Sevilla","Spain","Andrew Fuller",11009,1998-04-08,1998-05-06,"Speedy Express",24,"Guaraná Fantástica",4.5,12,0,54,59.11,54
"1968","Godos Cocina Típica","C/ Romero, 33","Sevilla","41101","Spain","GODOS","Godos Cocina Típica","C/ Romero, 33","Sevilla","Spain","Andrew Fuller",11009,1998-04-08,1998-05-06,"Speedy Express",36,"Inlagd Sill",19,18,0.25,256.5,59.11,342
"1969","Godos Cocina Típica","C/ Romero, 33","Sevilla","41101","Spain","GODOS","Godos Cocina Típica","C/ Romero, 33","Sevilla","Spain","Andrew Fuller",11009,1998-04-08,1998-05-06,"Speedy Express",60,"Camembert Pierrot",34,9,0,306,59.11,306
"1970","Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia","42100","Italy","REGGC","Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia","Italy","Andrew Fuller",11010,1998-04-09,1998-05-07,"United Package",7,"Uncle Bob's Organic Dried Pears",30,20,0,600,28.71,600
